cf_class_id,Anon Student Id,Session Id,0
c7,s296,39bdnuexlufgjhhfru9hj6waf1e:1666613090982,170
c7,s296,3mz_m8bc0akbjgqylo6dnwxhflo:1673468447058,75
c7,s296,4y56fluxpjn6w-lge_wotspv398:1677242829477,347
c7,s296,52zb49njn0ns9ome7qstpfvwtdm:1683574096971,66
c7,s296,6dvvo1xcjvpgtquwreg11g9lnga:1672837366643,133
c7,s296,ayckmxfrnmghsxusdy28qrncs4k:1674477644675,125
c7,s296,b6f_yl1qv9epshpvibu39h4a_3i:1666007036452,240
c7,s296,bhxty4svcjjpxri1ds8gnywfhdc:1663848599235,59
c7,s296,cut9ksbrlsnw47dwsmjxzspmhx4:1678366579423,72
c7,s296,dqopcanpvituagfl8mvpinzkya0:1675084902243,65
c7,s296,e1gta-3zhmpkmmsajktymqyo16u:1664821440506,105
c7,s296,fmf3jsvmcma1hrip6uih_we9obi:1662659440670,95
c7,s296,gkmefvqnf3hjdtmznglyu0lonlw:1680021235657,62
c7,s296,hxvrq2hmdoyknt_ejfgmfpzb0eu:1675352236115,88
c7,s296,iyn2mieu1jih0dpmficntabdch8:1674220731436,101
c7,s296,juwn8i_xoouu1fpmr3a0ueqbc_c:1670503843361,248
c7,s296,k8kkewtufbzxy60p3pcv7ffacrs:1662472203821,60
c7,s296,k8qzmpq4rz_ecex9n9j48pm8xvw:1680264295943,304
c7,s296,kepyddm2zssznd1umotouy0lhxm:1666957893158,119
c7,s296,keqeraszbucj49qdkuvjadxnkjk:1673451129500,11
c7,s296,lmpyt2uhei7mx7bes9t1pauymgs:1673442151562,263
c7,s296,oacqgcybyjvagvmbipxdzbhtqk8:1675169109256,106
c7,s296,ogwo2-bmor2z4rvafvrah-qbv24:1668689579085,89
c7,s296,qrflmp-cpmte_5vufjxyhnn6nxa:1667825101817,110
c7,s296,qwnm0re1c0o_n3t2vojrnvf_asu:1670419291156,79
c7,s296,qyiyl4nqmmp6qscjpp1cgj3h2gm:1676033962698,150
c7,s296,svu4cyey9lwj30atltlwwshau58:1666353918120,141
c7,s296,tink9v5hxgdvfqel08qgdseou2y:1683547306014,299
c7,s296,ucyme4-oasltyqu3a7_zc8itayw:1679925000814,311
c7,s296,vmbjjbqw4nvpw5hwz1_qqmyguhk:1680285642804,77
c7,s296,vv3sfdowvoubtmjuvmjqrik2lxu:1663243512819,263
c7,s296,w-7diewooz5okmijgkczaycs-uy:1678367202895,12
c7,s296,w-7diewooz5okmijgkczaycs-uy:1678367624413,120
c7,s296,w1o4bgeqrjpnfyge6pg65gktr04:1664797370174,416
c7,s296,wlrxzcjhfj6ilq1q352uq_1_qgy:1666957662059,14
c7,s296,x150olqk8flknjtmeypmzty5jc8:1680006313768,106
c7,s296,xzexaigcn4tys0oaxni1yuby7va:1670244315057,241
c7,s296,yemeh5e8mr6qvdsxmlv0ac4cclw:1662552063435,148
c7,s319,0ckl4_5ymg1hqi3o3ibdisv3rri:1672837376533,222
c7,s319,1fbf_idzua8ncqi64qee3ieywnm:1670503752428,270
c7,s319,3n39u5s7k60hdas_er2c3dga4eq:1680276231530,39
c7,s319,6pp1ysynysoyeuppjny2liamzjo:1666612858634,189
c7,s319,9npj1av52jbcqjbynkcx1y4rft4:1678367759441,160
c7,s319,_dkze3mw0tadycb5qmypvh-bb6g:1673457620168,56
c7,s319,a7zz0cqxotxdnirvpqvlxkx1tym:1675084876442,88
c7,s319,agwfww1owdlzvfwzw8jcdahu1ya:1666006887753,261
c7,s319,ambogb8nfo55pzlv-yor9g7rrwc:1674237983157,50
c7,s319,aubs_ay1x597zag1k_xtkez90ki:1678366537525,87
c7,s319,b563axwgp5zlix_usbs4lmpldxm:1663263833194,69
c7,s319,bden4pztgz-4m_rgyk6f0d3i49a:1674477606913,103
c7,s319,bjg-azojddybv4gulzwriuqddtq:1683547313345,136
c7,s319,bjg-azojddybv4gulzwriuqddtq:1683548356811,113
c7,s319,cfrdvlylaxoicjjtiepy6ynls6a:1662552047346,143
c7,s319,dgno9clz8s8egxotoyppnqreawm:1667825072165,110
c7,s319,eb-euozh0d1bwd69djnw2kyb-bs:1663848607666,65
c7,s319,f056_k_dfofz-c5sxux5fk8qpkw:1662472186014,60
c7,s319,fldoqxiovcg27ysiir1hc9kr1hy:1680026493644,207
c7,s319,gmzm6rfjdm4ck7at5mj1v0cogew:1666959236646,113
c7,s319,gqx8hcvbxuztroztt7-qtjtpc8q:1668689478092,105
c7,s319,h6y6ctl3v6li4vrmmbua78rljcg:1664797381338,195
c7,s319,h6y6ctl3v6li4vrmmbua78rljcg:1664799155957,150
c7,s319,i_sph6dfina0mh2lwfktzb2em9y:1675256938974,91
c7,s319,ijgqxeqx26vftkcztedck6la0ri:1670419290273,70
c7,s319,iwhv-vx3a-ybzywxglfnhasm2t8:1675167939741,139
c7,s319,lpg_wiok41h0ii6fiohitb58t8k:1679055708889,16
c7,s319,lzucwts0vmdarkjm7htpthzab9o:1663004913405,41
c7,s319,mpgyc7-uhv8tqbrsmvyuvxmcti8:1680006336024,53
c7,s319,nydexbuj326xhuhmk7jo8o3cn_q:1663243504042,281
c7,s319,ouuuymvgnyg0j1omglfklzbyp5e:1673442133110,238
c7,s319,p8uzplubn5utimnr7cyci9nfobi:1677242818997,284
c7,s319,pggwfwnucvhno6wa9mjiu1zqeto:1676033944528,147
c7,s319,raqm1mxfxucdw5hc-vock5dt_is:1674220693126,84
c7,s319,sjhvkfudfmcmdaa0qsktg7g7cek:1680264280716,256
c7,s319,tgdrdx_df2h1jdugr3ohfel_i98:1670244309233,205
c7,s319,tlpboydha5vlzi_bkfbnuarue2k:1683656319743,209
c7,s319,u_ta_az4dqe9wbr-tmq_p4jo8eo:1666700067541,35
c7,s319,vgrvxt4otjkffbaqr8oflqqk2ns:1662640567865,65
c7,s319,warbo6unaefgypbgz0qa-s1lil0:1664821182061,108
c7,s319,wygoguvc3xt2auricmvzahmt7ti:1666353854060,99
c7,s319,yvwyidpwmoa1nekd9ivpkxctqja:1680027581819,133
c7,s319,z9wmggvdgmn6j6gaeshl031l0rk:1673463834354,64
c7,s319,zzayc4vjzm2hemwe8cujlzop4au:1674252905752,100
c7,s324,-rzfcu66tcrztguboodr4uesdg8:1666611564132,268
c7,s324,2ogjtupu-1em5zejvxhw1r-ztlc:1666008533442,118
c7,s324,3flgegtznpoydpno9jllc8ilsm8:1664797392540,603
c7,s324,_ewreeeej_bdmqbwozfvamrvgmc:1662471937132,87
c7,s324,athlx3tgkmylrisaucgzwhchkpo:1663848622593,421
c7,s324,athlx3tgkmylrisaucgzwhchkpo:1663865213811,23
c7,s324,cp0ke__mtl5qv6ottsqxycpoooi:1674220966578,57
c7,s324,d-1i8fc2exmipat1x5ewls6lat8:1679924942304,443
c7,s324,dswbs8o-hvihzbjacn3jhafkhky:1678367765956,188
c7,s324,eenhw1quclcqryutcvtwu0q2dca:1663955641982,59
c7,s324,eewvkngznw7p212u2jgu2orargq:1670419270549,131
c7,s324,f_yvcjypfznf59cjyehidupc68i:1666182754393,11
c7,s324,gyfikawn2i9vr6emp0bhz1z1ldo:1675256947664,103
c7,s324,ivf9xdhrtlta49rytw1cvwj-arw:1663930694670,121
c7,s324,ixksqadnbxtut6ksvrmvjarlppc:1670244312722,333
c7,s324,jnqk3ujy9hhe5o8rqjbreey1yvo:1662551998752,226
c7,s324,laghyv-mdyvmuylhuptcwrvkbrq:1666190194103,85
c7,s324,lcvqgvpn0_ru3aaort0hxxyhix4:1683547311639,440
c7,s324,mjuk1j1vih3gwfllypg6swwpxzo:1678366532050,118
c7,s324,n2_iwakglkibvoyuuwagqig2j8m:1673442129988,273
c7,s324,na9n96ejmvwfveouhmbjj6eyab4:1674477634726,120
c7,s324,na9n96ejmvwfveouhmbjj6eyab4:1674478209475,43
c7,s324,na9n96ejmvwfveouhmbjj6eyab4:1674478378248,1
c7,s324,qk_e1bzkk3f1pjypascwxgf3jwk:1674478432597,140
c7,s324,qt8eefa97og24wqqnda_sht4diy:1666353839512,248
c7,s324,rvmuiztechfuyayyuyw3wwztitw:1677242794723,553
c7,s324,rxpfatddbghx5cdktq5sadgngum:1666176841051,217
c7,s324,sdrbpqnjiufqh8nu-3edkche36u:1675168324045,102
c7,s324,t-tc-o6zt_2fbfhhwihwfnjy0nw:1667825040721,198
c7,s324,ufqatltfrjylffz47-7oviyrhiq:1680621352221,208
c7,s324,ul2eil7hxw7h4v27xjigbg4vkwq:1666957668078,138
c7,s324,v-uzyfwinyf_exivx4kmlt3fuoi:1675084859318,110
c7,s324,v6bupesfdlqvffxsdbgmhqu45m0:1668689519404,102
c7,s324,valwjddy0vu2etfkcs9_3yfsx18:1672837366820,173
c7,s324,x29y0dkbeweo0t3i9munij2at18:1662640904742,66
c7,s324,y0p7yvn3vt6f4pxp1uo48g7arhs:1670427443270,270
c7,s324,yf_dd5lexoxmodkkidlxhp98etc:1676033959192,141
c7,s324,yfforkxetc0pggeuxejxfji1izw:1681926578455,564
c7,s324,yfm0vzl1h2kpwpwxqg6dnjszms0:1666117780857,33
c7,s353,-w2ozqrxiq_lfb7buey2b5lymo4:1674477681448,51
c7,s353,-w2ozqrxiq_lfb7buey2b5lymo4:1674478484115,246
c7,s353,0lv3lqbs2r4blgzva6isqrakwbe:1673982289656,145
c7,s353,0u40texp-j9esccdklgnr_2hxw8:1675169122409,132
c7,s353,1jjz9al3quxbu6jkj7dfvixhxwy:1679055373167,136
c7,s353,2fjezkp4y3nblbag-xhbx0vmve0:1678367485150,11
c7,s353,2mjo3vt4w6iiieelywljhjey1n8:1675278588373,25
c7,s353,2mjo3vt4w6iiieelywljhjey1n8:1675278819276,64
c7,s353,3r9bjzpse_wutaxbpwo3uqfnacy:1666736087424,6
c7,s353,4rgqs6exvinvyanfc5azy59aw_k:1667825080953,97
c7,s353,6paiiunkwc2mqhkqocmiyfijjj8:1666288624173,129
c7,s353,7pfan_1rbr22szaay1we5yzbb0k:1680006326059,33
c7,s353,a7xtuesfof7dbqkvohoql17ztla:1670244314175,208
c7,s353,abwhovvalgcdaemk6hfeodz4lqs:1679075296964,54
c7,s353,azshvtdfgt5fcwhpbgfhs0weebs:1670503804534,341
c7,s353,b6_ds8ayihcn2v_muc3x2xctthu:1664819407509,193
c7,s353,bq_q8n86ajg5aeqays04j7oa03i:1666720109028,104
c7,s353,crpwaeirj1o9peizujvtjvjaloa:1675215326997,20
c7,s353,dfe9maunl72swv3m5xououyfxto:1683568584703,302
c7,s353,dzxvgesvb4dlftfy17bnhbsydaw:1674220669259,43
c7,s353,ei6i2grf4dvqgztrirlx7qvkkqe:1679924972810,128
c7,s353,ekjrw4dleaayyodpa6rhsdwoaxe:1678367708502,106
c7,s353,evkvycoq1oinxpcqarp65m_xyfw:1680264296210,254
c7,s353,fbgubjlnxi8-ywmcexnqqrtxyuw:1670851244087,25
c7,s353,fcf30t65mexb1dl1biv8vc9awpg:1666697449441,10
c7,s353,fgmme2isypjfjx4i2pqf4di59nk:1666310289726,54
c7,s353,ftyvk6rdxxoe9af4vqj8f5ytpkk:1662660214117,548
c7,s353,ghyamvon_pimrtorcpwdqo8kuxm:1670419277607,34
c7,s353,gsp4fl0vx9h-mvla6xjkzwjnf_w:1677242817724,377
c7,s353,gvn0fzbmv04d2o0gvzk2xa4fll8:1676986049413,149
c7,s353,hvuxsllrnzd3iuqywoewcp7u3dw:1668689839307,77
c7,s353,j59fibsn-4-xszm65sxsrlaevvg:1674069067491,5
c7,s353,j7mlgodo8htsn2ftittg186x7y8:1666737009681,98
c7,s353,jruss4gye36dbcjh-bw6i0hlyu4:1672837412183,154
c7,s353,k16rapp2nczoajpzqrfi0qjkxua:1680026525779,209
c7,s353,kdxzy4vncepkp6vbo5xamvilu4g:1666130941948,184
c7,s353,m11qxtj0aupoumog7itdy0jftcq:1666353837206,116
c7,s353,m4mtqskmcuqgijkakivpljhsgug:1675193339508,23
c7,s353,nhiatassero4m-au9bz3a4tggga:1683547319048,160
c7,s353,q0yb5ydg4xofnfeioakj9tzpnom:1663848595952,50
c7,s353,r5v0wwmkt2iwbrxsg7cw7g7kt94:1666006921039,139
c7,s353,raa5ogfgdqvmtvxfcjb-1qqwlj0:1666957708696,91
c7,s353,rrbb7ijorap55un3uefixd-x9ny:1678366586425,51
c7,s353,s-f5fdzy0wwmtnyn1p4lkzbxdgk:1664797376754,196
c7,s353,s5ip4w--ys5wmskz2_fonwqqydo:1662552010290,69
c7,s353,skmueq_s15sfhpsfbgzj4t1t-9i:1674086413984,111
c7,s353,skmueq_s15sfhpsfbgzj4t1t-9i:1674087726849,24
c7,s353,svnas0_cxikfuk_rhcfvtgcmsuo:1675084843591,65
c7,s353,tnyrwhkh3wqttsedaihihpmihac:1662471941918,63
c7,s353,virl2qmob7ou6ss_i1d2ozzcs64:1680544142350,78
c7,s353,xdcrojspve8iql5n9hq9tkqn5h4:1672944393552,31
c7,s353,xlaqmpti-die7bbi0o-7byqogq8:1674500586111,127
c7,s353,ydd1jdvl7ovff6bwqjx4v21rcee:1674069500024,147
c7,s353,z6nblxs1gbuojjqsxsl57zrqhdw:1666613570365,80
c7,s355,2oghye7vi_gnzabn6q7vhuueics:1664802753472,1
c7,s355,3i-c1pq2hfcwqxurzivjlk5pcjg:1678376593446,2
c7,s355,63m4tj13wyunkm0xlcoakpgjgn8:1680268586494,31
c7,s355,7cdtup6nk0atmzfvitdlb1clbok:1680006296398,28
c7,s355,7x0qsurmzhm_sdtgloniliw7mzk:1666006872581,143
c7,s355,83ahnz5rbhnbymm-wcnhez8vyye:1667825097934,72
c7,s355,8iu66a01smx_ywflktryeodoo0u:1670503817567,132
c7,s355,_ekzh0v3mj_b8icshp4kl9m6_w0:1676033940740,120
c7,s355,aloj2818xurketggtfwou_jggxg:1664023547870,43
c7,s355,em2mq1pjdm6gtf8w_bqrkktkbio:1666957682988,95
c7,s355,fri4vb3n5_u2w3lcizb0qev7ipi:1680021709914,42
c7,s355,fsxas8sialiucwwnswenimpd2ou:1675105547064,65
c7,s355,fvb1wwmvyouedn7ajavhha3zlhs:1663352779662,27
c7,s355,g2ytqkcgy1uccehohe8uej3a_mu:1664797364908,265
c7,s355,gaw7mubcqhn9wqpkoluqwd-bduu:1683511854597,385
c7,s355,ghjocd-9laqqz23z3tgm0w5vhu8:1674220636272,189
c7,s355,guajybors_wfykehvat7zwok5uu:1663848598491,76
c7,s355,gxr2a1po876gw6seq2pfv6bz-8m:1664111988338,202
c7,s355,h1465qsenkf4uqonqiye6_dgpr8:1680264293817,239
c7,s355,i26nddu7lvnea9porfbiqgzdft8:1675084835399,70
c7,s355,jhm6dwjiqc4d5ckfreghmwonbye:1666265184843,39
c7,s355,jr5ewk-zo4f4kdpghxm-spji1py:1664186940837,73
c7,s355,kfj31wx51-rk04dizeglelcy1b0:1666353873486,110
c7,s355,m2r4dexxxfhitj2htzbkwkyrtj8:1680273384345,54
c7,s355,m8iwuj-uk1bao3ajojexrgnl7qs:1680026456984,202
c7,s355,njxnx3edkaccd30j7qwiql92jgy:1679924960501,97
c7,s355,oivuz8lomu7iojlesnhyidrtubq:1666612899488,48
c7,s355,pstkgt8w2nrfbz_v1soimtyeqni:1663797987105,32
c7,s355,r8a0l4jnlhm7wggyqn_udrarqr4:1678367597357,116
c7,s355,rdgvcsj6ypjargsebp2yw90zn8m:1675256940979,72
c7,s355,sgedaglewy-o599yd1lt2vunqwo:1664214727920,110
c7,s355,t31io2rct_xtemear6o4_f3qub4:1677242798163,243
c7,s355,wcw-qljyrptnxmpenjgnvrreyu8:1665142114418,23
c7,s355,xacq0t8nvrljulb0yc1wpnr4wve:1673549174479,49
c7,s355,xllpncmbhzpgbsivlja172tvuro:1673527814674,204
c7,s355,z5mjzmn-0hsbcu4cmf9oksepabc:1672837346843,138
c7,s355,z_bwz9k9sh2dbxxrohc1p_cyc0q:1678366536135,61
c7,s355,zyvbebdjvof8y8m0gvfp59vin4w:1666030635865,40
c7,s39,0_iqrejxk5lkbm8lju_tk8a_c70:1678366581546,69
c7,s39,0dyd3bk6tlerjmcqlnqxjg4gqgc:1674220661603,87
c7,s39,1urdlxfqkt9x2ahqylqstbqisj4:1679055834500,52
c7,s39,34npcnxbso_vcav5kk_uqvu_5bw:1662471964554,63
c7,s39,5cken5itzyc1mgyh4lxnnlfkswe:1675256948842,75
c7,s39,5ukmzuvbl5skeczqftqlv-obami:1666006934002,286
c7,s39,6b-emoif_bq4aakdzovmct3nnwm:1673457516379,52
c7,s39,9duupub6tydyj7rpmo1r2onuhw0:1662552015073,159
c7,s39,_go9sm3tiqqdq7efsmrqnykeg0q:1676033966240,155
c7,s39,_hfxqd0xxfrmsjvx-oxpusljwc8:1680543869361,116
c7,s39,bi96qsrp01lmofffhvwj69-s8ee:1674477661513,35
c7,s39,bi96qsrp01lmofffhvwj69-s8ee:1674478032357,14
c7,s39,bi96qsrp01lmofffhvwj69-s8ee:1674478136495,105
c7,s39,c-ft-qgp7ntol8vxszejnasn9fq:1663263934232,13
c7,s39,daeip3l3ji9bzty3scmutxzooam:1662659199549,98
c7,s39,edd6wfcz4snjvvyuelfa-5tutkg:1666353856275,167
c7,s39,fw1mlw716k5pmrl3iccw3bb5u8s:1663243536268,302
c7,s39,gcoayyvti6wg7albobbyvdixxqw:1675192248204,76
c7,s39,gyp8mbkgyexgybfyznn6emu4fhw:1675084866974,61
c7,s39,he2onnrcyhedwyz6xrph6yeu3l0:1667825069132,123
c7,s39,hoog5vyd_whpezrre5rorp6lka8:1666635115256,55
c7,s39,k73qg2d_r5vcirakigqa-i2yyxu:1680264294787,260
c7,s39,lk0pwuewzlhdk12tkdy4qd7x8hs:1670503805921,285
c7,s39,m55amp29oseoyvvhgcsc73yxo0m:1670419359602,47
c7,s39,nl4nrdebgvdw2gaazkjt7mbquna:1675169118684,96
c7,s39,npmcje37-fq1ay_2xedty0n9glm:1680026573853,435
c7,s39,pzv4_kdru371dggublkqzkuqblq:1678367611989,149
c7,s39,qnjggrffqkwdt4jx2rzxepo5kak:1663848616657,50
c7,s39,quuja0s3kzpuf_rqsrmym4wmwus:1683568564578,36
c7,s39,rqduvnrr8jze-fxrwmoqvaha9oy:1666028975192,218
c7,s39,ticcgdvwwnopvlo_fk3zzg6pbuy:1664797456423,365
c7,s39,tjjcf4o-h1d1ipkru_j_aw-cenk:1673442158060,46
c7,s39,tjjcf4o-h1d1ipkru_j_aw-cenk:1673442702495,152
c7,s39,tlspqyrdrvgwt8k-sdk8p1v1yf0:1673477403010,79
c7,s39,tof7fra8s5mfop3usiyqdp3ihkq:1666612980724,161
c7,s39,trextsyfb1kg0ws3lvuuui6yilc:1677242874544,295
c7,s39,tz3f38ia6xieomidggb23j0nb1s:1679075313771,70
c7,s39,v-ytbtq0aidqzu5ti3xhsxnlosq:1680006325595,40
c7,s39,wgzobnf1xchnamob5wqg3hrnoji:1683547334690,204
c7,s39,wgzobnf1xchnamob5wqg3hrnoji:1683548568566,171
c7,s39,wkw5nkk4d34cmscgf1ltqea1ymo:1668689673413,67
c7,s39,wljtjudz_ii_laevtadyhbpbkpk:1670244317441,170
c7,s39,wljtjudz_ii_laevtadyhbpbkpk:1670245825549,96
c7,s39,xlwba5byoebugcbu8kb4187eang:1666957704194,132
c7,s39,yahjsqnhjd42cxkx6isq2rvph_0:1680285243994,52
c7,s39,yljkbrqrg00on1c55skirq9y2uo:1673463502810,9
c7,s39,ze0ksf-gggtuisc41at3xsz4csq:1672837359686,216
c7,s40,j3kdxzgzaku56rgreyjux1ux7qa:1662471937590,79
c7,s40,k4qmvg0549ml9zuhhocqv-chkhi:1662552010382,137
c7,s40,muvsh31okwpnpo6xlfcr3fsdtwg:1662683816901,119
c7,s40,nfpo3a7w6xhorm6-0pgzs17bd4u:1663243542212,296
c7,s40,qimkmbeu4yjnayky8xk7ptwleew:1662685825401,19
c7,s43,-38zbvbueo0pf4b2nw5_nzwvs7i:1666312823757,1
c7,s43,-fp0hfikaqm7cirsuafpyffgb-8:1670419280616,44
c7,s43,1i3g1ssxq6n-5x2ogvaz9d-m9ua:1666201549177,6
c7,s43,20ft6-07utpgguevkk5ygtefuey:1674477601180,345
c7,s43,2pbdwfk_hbo8wjfrpreeb_s2144:1666749043017,138
c7,s43,3zljo1clqsl45oy5fhewdjaf9d0:1663243500656,403
c7,s43,5ahydxs8tffkpmyablcd5wsk46u:1678836381177,258
c7,s43,5gyqzjg5kbzewfontuoofbfbxbm:1666957745094,137
c7,s43,6fxkesbwizytv4vrdqo0pyem9mc:1673463073912,126
c7,s43,6kxfqlalzdyzur5fi9sss2ljata:1673030848772,75
c7,s43,7af-0cfvld7xbbtrd1ldz7usbss:1673529138015,150
c7,s43,8cznruowxbudq308xrgy7qwmtuy:1683717978621,209
c7,s43,_lgxynks-2dpawhfpnzzoputejs:1666743982586,319
c7,s43,a7_oukmooe5rv9b8ixstjqvc-sw:1663263853193,143
c7,s43,abxpomrhyn-obgirexwy2igkvt4:1664844397520,141
c7,s43,aczp5j10gbd9uq5ebgo4a_ueo5q:1670503815008,266
c7,s43,avrbhi51ve860qsjjgusrorj8xy:1679924938797,299
c7,s43,azmsu1tnpofgtlc_ja-_yyygdvk:1666227112886,329
c7,s43,cvryfg__wlbupygfjqvqqn9iy0i:1675254129226,101
c7,s43,d9hl4fr3agqvgltzpvc7zxi0-ac:1664819076245,22
c7,s43,dguaxxtu8oukk49wzp-tpuye2fy:1677242817364,376
c7,s43,dzbtwwswdpuyym6wrr_id_0kdiu:1674481560120,20
c7,s43,fv3cfwkwonvwfqo6l6fstcfaotu:1667825081856,141
c7,s43,gkoy68qtlqxq-vmpralqq0gtdf8:1680549692310,275
c7,s43,guarpeh7frpcgg6oqz4oqxayjoe:1675084819586,78
c7,s43,h7imrtehxqbnzrvgfvx1iasqhv0:1663004814496,26
c7,s43,jguolr4qwfmwipb2vjecocret5c:1666353858875,78
c7,s43,jkbdsdulc0vmdd_81ytmpondig0:1683547333551,253
c7,s43,k-e1qusu1qdd8n3uhp3lb8pcsxe:1683721893292,147
c7,s43,k5-6c31clxtqov0l8gepdre23ek:1662552065612,95
c7,s43,lmb3mkshvbx4yphrwrwxxrfmw4o:1674493956522,61
c7,s43,nitc1vcm2cwcugtgltll8kkcl4s:1662471987707,95
c7,s43,nwzm92sj1pg1j7hr7zc_hcyjuq8:1675256960482,233
c7,s43,o5dexziho1tl6ph2giyp7udtydy:1670244314883,183
c7,s43,ovva9wgl8lrehh21mqyjzqqs_fc:1680006291422,90
c7,s43,p1kuylnpwdxn9gqsp5y-7xffcro:1673526078837,81
c7,s43,paaux5eiffqsxywls_lpkculmem:1673442111803,159
c7,s43,qgjylr_fru1kmgu8gghmcbtqxdc:1675169195334,95
c7,s43,qustwkwxcnouinjkgyih0acpb24:1674220662476,103
c7,s43,rpxmqhlxr1snxt1doabeknir_ak:1673445419736,13
c7,s43,rvkbfvkyidpt3mqb3c6iodsmsn8:1663005112566,291
c7,s43,tjkminaph-vh6nslqspilgrffde:1668689580531,71
c7,s43,u97wve55rklsjvtpf2obsxabthi:1672837372944,326
c7,s43,umz9rlupekbaxmihh26tdkqev7i:1677246857169,30
c7,s43,uuggzyb5hlawkhha0mjamroawqu:1664837223969,220
c7,s43,uy8gifzjkubfmb-vkdmgrcrwczg:1675172511531,79
c7,s43,v64p4p0e6ge1sefbktuusadrsog:1676033944671,179
c7,s43,vzs06eil9ejhti34ljx3o5wbgh0:1680264277359,245
c7,s43,w8phmjjw2ek1xitqr-e-9xpz04a:1666006868931,116
c7,s43,xhu84cw2fmvos5wqqptgsnnlj5y:1680026442279,132
c7,s43,yeqt1a8pzqp8emfj1p5lfsi0spu:1664797394431,143
c7,s43,yeqt1a8pzqp8emfj1p5lfsi0spu:1664799261346,74
c7,s43,yfde3xwzq9opzpnafkjqkfytehk:1663848614173,79
c7,s43,yjfjeynn0uxzigaipedqoyefi2w:1666612957687,73
c7,s43,yq9uhmrq_voihad7_mac6xevzu4:1675364927056,53
c7,s52,-hxcwrczjerftkup4f5jllen-fs:1670419315582,28
c7,s52,1h2wkfkifsbqrekpvdrv4felndi:1666725069133,18
c7,s52,29p5c1u6mg4locbl3s9fdm70c3e:1672838437095,58
c7,s52,2bj82dbpydlz-iufcd9jew1w50q:1677250186371,192
c7,s52,2tp80suf8c8vmfavip7jzbhirti:1667825066511,87
c7,s52,3dqzp_ej32qxdntnuo66gua-mma:1663243495160,300
c7,s52,4bh1wpblzfrydgbxdykx6w8tahy:1679924962613,252
c7,s52,5-uj9xq-1h6ap83batc8vy9z57q:1678367755045,150
c7,s52,7q3wwzat0qi9nxgu5vdpkew9k78:1680026777510,158
c7,s52,93_nmmtx4kztzlcn5qywwq4mqqu:1663272613449,184
c7,s52,9dx4zyxptrpe00uu-pjqup7rzu4:1679077489338,40
c7,s52,_0sy7t6cp-fzrozt7dwwxbw-ww4:1668689545081,64
c7,s52,_9eyftek15vsdgqcb_ztwbom9wi:1677242839342,105
c7,s52,agilzrerpqisnhkqsggxxqarmpw:1683547373510,226
c7,s52,alvkliul3bkaen0znxvzpujrrai:1666035452237,134
c7,s52,bksaasyr6nklrpt7uzm7yzd2nr0:1679055594822,15
c7,s52,bsgsoiy5h142pjedq2rqrvdzi-s:1663848623006,47
c7,s52,csmqpuzpe6tny53pptramjen5ck:1662471940921,64
c7,s52,e6wu9uppwpw9gnj3d-v0vc0qtmq:1662552067888,89
c7,s52,f5vzia_iferw1sgpq113fqozxvs:1674220675087,58
c7,s52,gzyxtkde9tkm-kjzytgajxjcaue:1673442133908,209
c7,s52,hcxwjh8o1qqx77thmcwe718axxe:1666728435924,72
c7,s52,i9moqeqn_vziwasy82notsbqupa:1680006306850,60
c7,s52,joequvf69yl_tweq_oe3adpotku:1675084932254,41
c7,s52,k2_lekc3osopith1wjuj47cxfey:1666006867146,121
c7,s52,krq7sxrtjpnhf9kslnxczl_ugwi:1678366566675,114
c7,s52,kxdc3dilhkmuzgy8ygbunkjvdz4:1681236050593,189
c7,s52,m5abps_3vuoy5gfmu4s7a-h36po:1670244309645,142
c7,s52,mpqnmqvkmuf3wce8t0brxt6bcqs:1665769959675,125
c7,s52,muuwq_06dryg_851a7apwvqvyf4:1664797402485,193
c7,s52,pbby8309ladpjdu0cp_mt_d9xv4:1664827690609,33
c7,s52,pd8cb_ueoplbgpexxl__xklekto:1670503793613,205
c7,s52,phar6advx1emolxkkcl4at3e8sy:1675169176479,70
c7,s52,pq2zkyar8g_ydfbsvzkipnecvsm:1666957810872,99
c7,s52,pvflcb5h3gnbo2gowz9idfmybr0:1675192244112,53
c7,s52,qbcpplmzzj7q3e9hstiow7zpbgu:1676033989930,143
c7,s52,rq0zrsnzkdi812-cku5w_an7khc:1680264303470,90
c7,s52,rzqkvarvevq6jtzxk4q7mvvxi2i:1663269069188,4
c7,s52,stx153rwodgri6vkkj7tmdiw-j4:1672837380093,78
c7,s52,tnac70h2xzy_3dq-iunpkqugrbs:1674477769611,113
c7,s52,ujkwn1vyh1exmumdrpzzkyvaigs:1672860285384,26
c7,s52,vroonj3r32k2ib2ut61q_-szr1o:1662666362209,101
c7,s52,wfuhxkit5mhmtk2ilu89hcnzlcs:1670531606298,32
c7,s52,wnzz0oy22iicittsxunn1i-4lp8:1662659651129,26
c7,s52,x_qjupsiynad36kaelh4tisqxom:1683740840324,273
c7,s52,xat50qrp2snlullivlzf3oc7yq4:1680285439726,90
c7,s52,yaebqvwv474ynj4-ssbxqrekcdi:1666353935192,68
c7,s52,yejsyrfuyk6ba7-hyncoit4zezg:1675256954403,107
c7,s52,zdqzjzzyapbgzw3rxoweeedccwo:1666613238019,40
c7,s56,-a5dimvemj5ialuvgw6xkfff_xm:1678367631611,123
c7,s56,0ybpp-fmtklrxtosfsbf4unxjk0:1666116983882,116
